latitude,longitude,target_speed,way_maxspeed,speed_osrm,elevation,fwd_azimuth,way_type,way_surface,node:intersection,node:railway,node:crossing,node:highway,node:stop,start_stop,azimuth_diff,elevation_diff
49.20281399051095,16.581451668359026,10.16931005520127,50.0,10.741359560848668,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.0,0.0
49.20282136809561,16.581443823838157,10.263932784044634,50.0,10.734096115947729,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.0,0.0
49.20282874567973,16.581435979314964,10.358555512888,50.0,10.726832671046791,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.0,0.0
49.2028361232633,16.581428134789423,10.453178241731363,50.0,10.719569226145852,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.0,0.0
49.202843500846335,16.581420290261555,10.547800970574729,50.0,10.712305781244917,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.0,0.0
49.20285087842883,16.581412445731353,10.642423699418092,50.0,10.705042336343976,293.0,-34.86626951334259,tertiary,asphalt,,,,,,0,0.0,0.0
49.20285825545105,16.581404599973304,10.70426814946668,50.0,10.731165052763313,292.9710839716629,-34.886730244483886,tertiary,asphalt,,,,,,0,0.0204607311412985,-0.0289160283371074
49.20286563120208,16.58139675143077,10.69169970963564,50.0,10.833080667320564,292.8765230921768,-34.886730244483886,tertiary,asphalt,,,,,,0,0.0,-0.0945608794860959
49.20287300695257,16.58138890288591,10.679131269804602,50.0,10.934996281877815,292.7819622126907,-34.886730244483886,tertiary,asphalt,,,,,,0,0.0,-0.0945608794860959
49.20288038270253,16.58138105433869,10.666562829973564,50.0,11.036911896435068,292.68740133320455,-34.886730244483886,tertiary,asphalt,,,,,,0,0.0,-0.0945608794861527
49.20288775845192,16.58137320578916,10.653994390142524,50.0,11.13882751099232,292.59284045371845,-34.886730244483886,tertiary,asphalt,,,,,,0,0.0,-0.0945608794860959
49.20289513420079,16.581365357237285,10.641425950311485,50.0,11.240743125549574,292.4982795742324,-34.886730244483886,tertiary,asphalt,,,,,,0,0.0,-0.0945608794860959
49.20290250994911,16.58135750868308,10.628857510480444,50.0,11.342658740106828,292.40371869474626,-34.886730244483886,tertiary,asphalt,,,,,,0,0.0,-0.0945608794860959
49.20290988569688,16.581349660126538,10.616289070649406,50.0,11.44457435466408,292.3091578152601,-34.886730244483886,tertiary,asphalt,,,,,,0,0.0,-0.0945608794861527
49.20291726144412,16.58134181156766,10.603720630818367,50.0,11.546489969221332,292.214596935774,-34.886730244483886,tertiary,asphalt,,,,,,0,0.0,-0.0945608794860959
49.2029246371908,16.58133396300645,10.591152190987328,50.0,11.648405583778583,292.1200360562879,-34.886730244483886,tertiary,asphalt,,,,,,0,0.0,-0.0945608794860959
